7.753000000000000114e+01,8.053000000000000114e+01,6.843000000000000682e+01,7.028000000000000114e+01,7.456000000000000227e+01,7.651999999999999602e+01,7.668999999999999773e+01,8.676000000000000512e+01,8.898000000000000398e+01,9.359000000000000341e+01
8.053000000000000114e+01,6.843000000000000682e+01,7.028000000000000114e+01,7.456000000000000227e+01,7.651999999999999602e+01,7.668999999999999773e+01,8.676000000000000512e+01,8.898000000000000398e+01,9.359000000000000341e+01,9.812999999999999545e+01
6.843000000000000682e+01,7.028000000000000114e+01,7.456000000000000227e+01,7.651999999999999602e+01,7.668999999999999773e+01,8.676000000000000512e+01,8.898000000000000398e+01,9.359000000000000341e+01,9.812999999999999545e+01,9.468999999999999773e+01
7.028000000000000114e+01,7.456000000000000227e+01,7.651999999999999602e+01,7.668999999999999773e+01,8.676000000000000512e+01,8.898000000000000398e+01,9.359000000000000341e+01,9.812999999999999545e+01,9.468999999999999773e+01,9.840000000000000568e+01
7.456000000000000227e+01,7.651999999999999602e+01,7.668999999999999773e+01,8.676000000000000512e+01,8.898000000000000398e+01,9.359000000000000341e+01,9.812999999999999545e+01,9.468999999999999773e+01,9.840000000000000568e+01,9.745000000000000284e+01
7.651999999999999602e+01,7.668999999999999773e+01,8.676000000000000512e+01,8.898000000000000398e+01,9.359000000000000341e+01,9.812999999999999545e+01,9.468999999999999773e+01,9.840000000000000568e+01,9.745000000000000284e+01,9.850000000000000000e+01
7.668999999999999773e+01,8.676000000000000512e+01,8.898000000000000398e+01,9.359000000000000341e+01,9.812999999999999545e+01,9.468999999999999773e+01,9.840000000000000568e+01,9.745000000000000284e+01,9.850000000000000000e+01,9.057999999999999829e+01
8.676000000000000512e+01,8.898000000000000398e+01,9.359000000000000341e+01,9.812999999999999545e+01,9.468999999999999773e+01,9.840000000000000568e+01,9.745000000000000284e+01,9.850000000000000000e+01,9.057999999999999829e+01,9.217000000000000171e+01
8.898000000000000398e+01,9.359000000000000341e+01,9.812999999999999545e+01,9.468999999999999773e+01,9.840000000000000568e+01,9.745000000000000284e+01,9.850000000000000000e+01,9.057999999999999829e+01,9.217000000000000171e+01,8.939000000000000057e+01
9.359000000000000341e+01,9.812999999999999545e+01,9.468999999999999773e+01,9.840000000000000568e+01,9.745000000000000284e+01,9.850000000000000000e+01,9.057999999999999829e+01,9.217000000000000171e+01,8.939000000000000057e+01,9.076000000000000512e+01
9.812999999999999545e+01,9.468999999999999773e+01,9.840000000000000568e+01,9.745000000000000284e+01,9.850000000000000000e+01,9.057999999999999829e+01,9.217000000000000171e+01,8.939000000000000057e+01,9.076000000000000512e+01,9.160999999999999943e+01
9.468999999999999773e+01,9.840000000000000568e+01,9.745000000000000284e+01,9.850000000000000000e+01,9.057999999999999829e+01,9.217000000000000171e+01,8.939000000000000057e+01,9.076000000000000512e+01,9.160999999999999943e+01,9.556000000000000227e+01
9.840000000000000568e+01,9.745000000000000284e+01,9.850000000000000000e+01,9.057999999999999829e+01,9.217000000000000171e+01,8.939000000000000057e+01,9.076000000000000512e+01,9.160999999999999943e+01,9.556000000000000227e+01,9.451000000000000512e+01
9.745000000000000284e+01,9.850000000000000000e+01,9.057999999999999829e+01,9.217000000000000171e+01,8.939000000000000057e+01,9.076000000000000512e+01,9.160999999999999943e+01,9.556000000000000227e+01,9.451000000000000512e+01,9.690000000000000568e+01
9.850000000000000000e+01,9.057999999999999829e+01,9.217000000000000171e+01,8.939000000000000057e+01,9.076000000000000512e+01,9.160999999999999943e+01,9.556000000000000227e+01,9.451000000000000512e+01,9.690000000000000568e+01,9.601999999999999602e+01
9.057999999999999829e+01,9.217000000000000171e+01,8.939000000000000057e+01,9.076000000000000512e+01,9.160999999999999943e+01,9.556000000000000227e+01,9.451000000000000512e+01,9.690000000000000568e+01,9.601999999999999602e+01,9.412000000000000455e+01
9.217000000000000171e+01,8.939000000000000057e+01,9.076000000000000512e+01,9.160999999999999943e+01,9.556000000000000227e+01,9.451000000000000512e+01,9.690000000000000568e+01,9.601999999999999602e+01,9.412000000000000455e+01,9.976000000000000512e+01
8.939000000000000057e+01,9.076000000000000512e+01,9.160999999999999943e+01,9.556000000000000227e+01,9.451000000000000512e+01,9.690000000000000568e+01,9.601999999999999602e+01,9.412000000000000455e+01,9.976000000000000512e+01,1.012000000000000028e+02
9.076000000000000512e+01,9.160999999999999943e+01,9.556000000000000227e+01,9.451000000000000512e+01,9.690000000000000568e+01,9.601999999999999602e+01,9.412000000000000455e+01,9.976000000000000512e+01,1.012000000000000028e+02,1.079899999999999949e+02
9.160999999999999943e+01,9.556000000000000227e+01,9.451000000000000512e+01,9.690000000000000568e+01,9.601999999999999602e+01,9.412000000000000455e+01,9.976000000000000512e+01,1.012000000000000028e+02,1.079899999999999949e+02,1.060900000000000034e+02
9.556000000000000227e+01,9.451000000000000512e+01,9.690000000000000568e+01,9.601999999999999602e+01,9.412000000000000455e+01,9.976000000000000512e+01,1.012000000000000028e+02,1.079899999999999949e+02,1.060900000000000034e+02,1.040000000000000000e+02
9.451000000000000512e+01,9.690000000000000568e+01,9.601999999999999602e+01,9.412000000000000455e+01,9.976000000000000512e+01,1.012000000000000028e+02,1.079899999999999949e+02,1.060900000000000034e+02,1.040000000000000000e+02,1.045000000000000000e+02
9.690000000000000568e+01,9.601999999999999602e+01,9.412000000000000455e+01,9.976000000000000512e+01,1.012000000000000028e+02,1.079899999999999949e+02,1.060900000000000034e+02,1.040000000000000000e+02,1.045000000000000000e+02,1.040000000000000000e+02
9.601999999999999602e+01,9.412000000000000455e+01,9.976000000000000512e+01,1.012000000000000028e+02,1.079899999999999949e+02,1.060900000000000034e+02,1.040000000000000000e+02,1.045000000000000000e+02,1.040000000000000000e+02,1.051400000000000006e+02
9.412000000000000455e+01,9.976000000000000512e+01,1.012000000000000028e+02,1.079899999999999949e+02,1.060900000000000034e+02,1.040000000000000000e+02,1.045000000000000000e+02,1.040000000000000000e+02,1.051400000000000006e+02,1.062199999999999989e+02
9.976000000000000512e+01,1.012000000000000028e+02,1.079899999999999949e+02,1.060900000000000034e+02,1.040000000000000000e+02,1.045000000000000000e+02,1.040000000000000000e+02,1.051400000000000006e+02,1.062199999999999989e+02,1.067500000000000000e+02
1.012000000000000028e+02,1.079899999999999949e+02,1.060900000000000034e+02,1.040000000000000000e+02,1.045000000000000000e+02,1.040000000000000000e+02,1.051400000000000006e+02,1.062199999999999989e+02,1.067500000000000000e+02,1.067500000000000000e+02
1.079899999999999949e+02,1.060900000000000034e+02,1.040000000000000000e+02,1.045000000000000000e+02,1.040000000000000000e+02,1.051400000000000006e+02,1.062199999999999989e+02,1.067500000000000000e+02,1.067500000000000000e+02,1.030000000000000000e+02
1.060900000000000034e+02,1.040000000000000000e+02,1.045000000000000000e+02,1.040000000000000000e+02,1.051400000000000006e+02,1.062199999999999989e+02,1.067500000000000000e+02,1.067500000000000000e+02,1.030000000000000000e+02,1.027999999999999972e+02
1.040000000000000000e+02,1.045000000000000000e+02,1.040000000000000000e+02,1.051400000000000006e+02,1.062199999999999989e+02,1.067500000000000000e+02,1.067500000000000000e+02,1.030000000000000000e+02,1.027999999999999972e+02,1.030000000000000000e+02
1.045000000000000000e+02,1.040000000000000000e+02,1.051400000000000006e+02,1.062199999999999989e+02,1.067500000000000000e+02,1.067500000000000000e+02,1.030000000000000000e+02,1.027999999999999972e+02,1.030000000000000000e+02,1.050000000000000000e+02
1.040000000000000000e+02,1.051400000000000006e+02,1.062199999999999989e+02,1.067500000000000000e+02,1.067500000000000000e+02,1.030000000000000000e+02,1.027999999999999972e+02,1.030000000000000000e+02,1.050000000000000000e+02,1.066400000000000006e+02
1.051400000000000006e+02,1.062199999999999989e+02,1.067500000000000000e+02,1.067500000000000000e+02,1.030000000000000000e+02,1.027999999999999972e+02,1.030000000000000000e+02,1.050000000000000000e+02,1.066400000000000006e+02,1.090000000000000000e+02
1.062199999999999989e+02,1.067500000000000000e+02,1.067500000000000000e+02,1.030000000000000000e+02,1.027999999999999972e+02,1.030000000000000000e+02,1.050000000000000000e+02,1.066400000000000006e+02,1.090000000000000000e+02,1.125600000000000023e+02
1.067500000000000000e+02,1.067500000000000000e+02,1.030000000000000000e+02,1.027999999999999972e+02,1.030000000000000000e+02,1.050000000000000000e+02,1.066400000000000006e+02,1.090000000000000000e+02,1.125600000000000023e+02,1.099899999999999949e+02
1.067500000000000000e+02,1.030000000000000000e+02,1.027999999999999972e+02,1.030000000000000000e+02,1.050000000000000000e+02,1.066400000000000006e+02,1.090000000000000000e+02,1.125600000000000023e+02,1.099899999999999949e+02,1.089899999999999949e+02
1.030000000000000000e+02,1.027999999999999972e+02,1.030000000000000000e+02,1.050000000000000000e+02,1.066400000000000006e+02,1.090000000000000000e+02,1.125600000000000023e+02,1.099899999999999949e+02,1.089899999999999949e+02,1.135000000000000000e+02
1.027999999999999972e+02,1.030000000000000000e+02,1.050000000000000000e+02,1.066400000000000006e+02,1.090000000000000000e+02,1.125600000000000023e+02,1.099899999999999949e+02,1.089899999999999949e+02,1.135000000000000000e+02,1.135000000000000000e+02
1.030000000000000000e+02,1.050000000000000000e+02,1.066400000000000006e+02,1.090000000000000000e+02,1.125600000000000023e+02,1.099899999999999949e+02,1.089899999999999949e+02,1.135000000000000000e+02,1.135000000000000000e+02,1.190000000000000000e+02
1.050000000000000000e+02,1.066400000000000006e+02,1.090000000000000000e+02,1.125600000000000023e+02,1.099899999999999949e+02,1.089899999999999949e+02,1.135000000000000000e+02,1.135000000000000000e+02,1.190000000000000000e+02,1.212000000000000028e+02
1.066400000000000006e+02,1.090000000000000000e+02,1.125600000000000023e+02,1.099899999999999949e+02,1.089899999999999949e+02,1.135000000000000000e+02,1.135000000000000000e+02,1.190000000000000000e+02,1.212000000000000028e+02,1.232999999999999972e+02
1.090000000000000000e+02,1.125600000000000023e+02,1.099899999999999949e+02,1.089899999999999949e+02,1.135000000000000000e+02,1.135000000000000000e+02,1.190000000000000000e+02,1.212000000000000028e+02,1.232999999999999972e+02,1.211500000000000057e+02
1.125600000000000023e+02,1.099899999999999949e+02,1.089899999999999949e+02,1.135000000000000000e+02,1.135000000000000000e+02,1.190000000000000000e+02,1.212000000000000028e+02,1.232999999999999972e+02,1.211500000000000057e+02,1.185000000000000000e+02
1.099899999999999949e+02,1.089899999999999949e+02,1.135000000000000000e+02,1.135000000000000000e+02,1.190000000000000000e+02,1.212000000000000028e+02,1.232999999999999972e+02,1.211500000000000057e+02,1.185000000000000000e+02,1.200499999999999972e+02
1.089899999999999949e+02,1.135000000000000000e+02,1.135000000000000000e+02,1.190000000000000000e+02,1.212000000000000028e+02,1.232999999999999972e+02,1.211500000000000057e+02,1.185000000000000000e+02,1.200499999999999972e+02,1.221099999999999994e+02
1.135000000000000000e+02,1.135000000000000000e+02,1.190000000000000000e+02,1.212000000000000028e+02,1.232999999999999972e+02,1.211500000000000057e+02,1.185000000000000000e+02,1.200499999999999972e+02,1.221099999999999994e+02,1.200600000000000023e+02
1.135000000000000000e+02,1.190000000000000000e+02,1.212000000000000028e+02,1.232999999999999972e+02,1.211500000000000057e+02,1.185000000000000000e+02,1.200499999999999972e+02,1.221099999999999994e+02,1.200600000000000023e+02,1.265000000000000000e+02
1.190000000000000000e+02,1.212000000000000028e+02,1.232999999999999972e+02,1.211500000000000057e+02,1.185000000000000000e+02,1.200499999999999972e+02,1.221099999999999994e+02,1.200600000000000023e+02,1.265000000000000000e+02,1.226200000000000045e+02
1.212000000000000028e+02,1.232999999999999972e+02,1.211500000000000057e+02,1.185000000000000000e+02,1.200499999999999972e+02,1.221099999999999994e+02,1.200600000000000023e+02,1.265000000000000000e+02,1.226200000000000045e+02,1.223900000000000006e+02
1.232999999999999972e+02,1.211500000000000057e+02,1.185000000000000000e+02,1.200499999999999972e+02,1.221099999999999994e+02,1.200600000000000023e+02,1.265000000000000000e+02,1.226200000000000045e+02,1.223900000000000006e+02,1.334900000000000091e+02
